"location"	"County"	"sample_collect_date"	"DoseNumber"	"Number_of_Vaccines"	"StandardizedVaccines"	"labels"
"Troy"	"Latah"	2021-11-22	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-11-24	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-11-26	1	2	0.0992555831265509	"1st Dose"
"Troy"	"Latah"	2021-11-27	1	3	0.148883374689826	"1st Dose"
"Troy"	"Latah"	2021-11-28	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-11-30	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-01	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-02	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-03	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-04	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-05	1	2	0.0992555831265509	"1st Dose"
"Troy"	"Latah"	2021-12-07	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-08	1	2	0.0992555831265509	"1st Dose"
"Troy"	"Latah"	2021-12-09	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-10	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-13	1	2	0.0992555831265509	"1st Dose"
"Troy"	"Latah"	2021-12-16	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-17	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-18	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-21	1	4	0.198511166253102	"1st Dose"
"Troy"	"Latah"	2021-12-23	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2021-12-30	1	4	0.198511166253102	"1st Dose"
"Troy"	"Latah"	2022-01-01	1	3	0.148883374689826	"1st Dose"
"Troy"	"Latah"	2022-01-04	1	4	0.198511166253102	"1st Dose"
"Troy"	"Latah"	2022-01-05	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-01-07	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-01-08	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-01-10	1	2	0.0992555831265509	"1st Dose"
"Troy"	"Latah"	2022-01-12	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-01-16	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-01-20	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-01-23	1	2	0.0992555831265509	"1st Dose"
"Troy"	"Latah"	2022-01-26	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-01-28	1	2	0.0992555831265509	"1st Dose"
"Troy"	"Latah"	2022-02-02	1	2	0.0992555831265509	"1st Dose"
"Troy"	"Latah"	2022-02-03	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-02-05	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-02-16	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-03-02	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-03-23	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-03-25	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-04-07	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-04-13	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-04-30	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-05-17	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-05-26	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-06-03	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-06-04	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-06-10	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-06-17	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-06-25	1	3	0.148883374689826	"1st Dose"
"Troy"	"Latah"	2022-07-06	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-08-09	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-08-16	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-09-07	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-09-17	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-10-07	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-10-20	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-10-21	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-10-29	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-10-31	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-11-04	1	1	0.0496277915632754	"1st Dose"
"Troy"	"Latah"	2022-12-09	1	1	0.0496277915632754	"1st Dose"
"Genesee"	"Latah"	2020-12-18	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2020-12-19	1	4	0.235155790711346	"1st Dose"
"Genesee"	"Latah"	2020-12-20	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2020-12-21	1	6	0.352733686067019	"1st Dose"
"Genesee"	"Latah"	2020-12-22	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2020-12-23	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2020-12-24	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2020-12-28	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2020-12-29	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2020-12-31	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-01-02	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-01-05	1	4	0.235155790711346	"1st Dose"
"Genesee"	"Latah"	2021-01-06	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-01-08	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-01-10	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-01-12	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-01-14	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-01-15	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-01-16	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-01-18	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-01-19	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-01-20	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-01-21	1	16	0.940623162845385	"1st Dose"
"Genesee"	"Latah"	2021-01-22	1	16	0.940623162845385	"1st Dose"
"Genesee"	"Latah"	2021-01-25	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-01-26	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-01-27	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-01-28	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-01-29	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-01-31	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-02-01	1	13	0.764256319811875	"1st Dose"
"Genesee"	"Latah"	2021-02-02	1	8	0.470311581422693	"1st Dose"
"Genesee"	"Latah"	2021-02-03	1	6	0.352733686067019	"1st Dose"
"Genesee"	"Latah"	2021-02-04	1	12	0.705467372134039	"1st Dose"
"Genesee"	"Latah"	2021-02-05	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-02-06	1	11	0.646678424456202	"1st Dose"
"Genesee"	"Latah"	2021-02-09	1	15	0.881834215167548	"1st Dose"
"Genesee"	"Latah"	2021-02-10	1	10	0.587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-02-11	1	10	0.587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-02-12	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-02-13	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-02-15	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-02-16	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-02-18	1	21	1.23456790123457	"1st Dose"
"Genesee"	"Latah"	2021-02-19	1	21	1.23456790123457	"1st Dose"
"Genesee"	"Latah"	2021-02-22	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-02-23	1	15	0.881834215167548	"1st Dose"
"Genesee"	"Latah"	2021-02-24	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-02-25	1	6	0.352733686067019	"1st Dose"
"Genesee"	"Latah"	2021-02-26	1	12	0.705467372134039	"1st Dose"
"Genesee"	"Latah"	2021-02-27	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-02-28	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-03-03	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-03-04	1	4	0.235155790711346	"1st Dose"
"Genesee"	"Latah"	2021-03-05	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-03-06	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-03-08	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-03-09	1	9	0.529100529100529	"1st Dose"
"Genesee"	"Latah"	2021-03-10	1	13	0.764256319811875	"1st Dose"
"Genesee"	"Latah"	2021-03-11	1	6	0.352733686067019	"1st Dose"
"Genesee"	"Latah"	2021-03-12	1	8	0.470311581422693	"1st Dose"
"Genesee"	"Latah"	2021-03-13	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-03-15	1	10	0.587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-03-17	1	9	0.529100529100529	"1st Dose"
"Genesee"	"Latah"	2021-03-18	1	9	0.529100529100529	"1st Dose"
"Genesee"	"Latah"	2021-03-19	1	70	4.11522633744856	"1st Dose"
"Genesee"	"Latah"	2021-03-20	1	12	0.705467372134039	"1st Dose"
"Genesee"	"Latah"	2021-03-22	1	7	0.411522633744856	"1st Dose"
"Genesee"	"Latah"	2021-03-23	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-03-24	1	9	0.529100529100529	"1st Dose"
"Genesee"	"Latah"	2021-03-25	1	6	0.352733686067019	"1st Dose"
"Genesee"	"Latah"	2021-03-26	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-03-29	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-03-30	1	10	0.587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-03-31	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-04-01	1	15	0.881834215167548	"1st Dose"
"Genesee"	"Latah"	2021-04-02	1	7	0.411522633744856	"1st Dose"
"Genesee"	"Latah"	2021-04-03	1	4	0.235155790711346	"1st Dose"
"Genesee"	"Latah"	2021-04-05	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-04-06	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-04-07	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-04-08	1	19	1.11699000587889	"1st Dose"
"Genesee"	"Latah"	2021-04-09	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-04-10	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-04-12	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-04-13	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-04-14	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-04-15	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-04-16	1	14	0.823045267489712	"1st Dose"
"Genesee"	"Latah"	2021-04-17	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-04-21	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-04-22	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-04-23	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-04-27	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-04-28	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-04-30	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-05-01	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-05-06	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-05-07	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-05-10	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-05-11	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-05-14	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-05-15	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-05-17	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-05-18	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-05-19	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-05-20	1	6	0.352733686067019	"1st Dose"
"Genesee"	"Latah"	2021-05-21	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-05-22	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-05-24	1	6	0.352733686067019	"1st Dose"
"Genesee"	"Latah"	2021-05-25	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-05-27	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-05-28	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-05-29	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-06-01	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-06-04	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-06-05	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-06-10	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-06-11	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-06-15	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-06-17	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-06-22	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-06-30	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-07-02	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-07-08	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-07-13	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-07-16	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-07-17	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-07-18	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-07-19	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-07-21	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-07-24	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-07-27	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-07-28	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-07-29	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-07-30	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-07-31	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-08-01	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-08-02	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-08-04	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-08-05	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-08-06	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-08-08	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-08-12	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-08-13	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-08-17	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-08-18	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-08-20	1	5	0.293944738389183	"1st Dose"
"Genesee"	"Latah"	2021-08-21	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-08-24	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-08-25	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-08-26	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-08-27	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-08-28	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-08-30	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-09-01	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-09-02	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-09-04	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-09-06	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-09-08	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-09-09	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-09-10	1	4	0.235155790711346	"1st Dose"
"Genesee"	"Latah"	2021-09-11	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-09-15	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-09-16	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-09-17	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-09-19	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-09-21	1	8	0.470311581422693	"1st Dose"
"Genesee"	"Latah"	2021-09-22	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-09-24	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-09-25	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-09-27	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-09-28	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-09-30	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-01	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-10-02	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-04	1	4	0.235155790711346	"1st Dose"
"Genesee"	"Latah"	2021-10-05	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-07	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-08	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-10-11	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-10-12	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-13	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-10-14	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-16	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-10-18	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-21	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-22	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-23	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-10-24	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-25	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-26	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-27	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-10-30	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-11-01	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-11-06	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-11-10	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-11-12	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-11-15	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-11-16	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-11-18	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-11-20	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-11-26	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-11-30	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-12-01	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-12-04	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-12-05	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2021-12-06	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-12-07	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2021-12-14	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-12-15	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-12-17	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-12-22	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-12-30	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2021-12-31	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-01-03	1	3	0.17636684303351	"1st Dose"
"Genesee"	"Latah"	2022-01-07	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-01-08	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-01-09	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-01-10	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-01-13	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-01-16	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-01-20	1	2	0.117577895355673	"1st Dose"
"Genesee"	"Latah"	2022-01-23	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-02-17	1	4	0.235155790711346	"1st Dose"
"Genesee"	"Latah"	2022-02-28	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-03-07	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-03-16	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-04-12	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-04-19	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-05-26	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-06-25	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-09-28	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-10-11	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-10-13	1	1	0.0587889476778366	"1st Dose"
"Genesee"	"Latah"	2022-11-03	1	1	0.0587889476778366	"1st Dose"
"Juliaetta"	"Latah"	2020-12-21	1	4	0.342759211653813	"1st Dose"
"Juliaetta"	"Latah"	2020-12-23	1	2	0.171379605826907	"1st Dose"
"Juliaetta"	"Latah"	2020-12-24	1	2	0.171379605826907	"1st Dose"
"Juliaetta"	"Latah"	2020-12-28	1	2	0.171379605826907	"1st Dose"
"Juliaetta"	"Latah"	2020-12-29	1	3	0.25706940874036	"1st Dose"
"Juliaetta"	"Latah"	2020-12-30	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-01-08	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-01-11	1	2	0.171379605826907	"1st Dose"
"Juliaetta"	"Latah"	2021-01-12	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-01-13	1	2	0.171379605826907	"1st Dose"
"Juliaetta"	"Latah"	2021-01-14	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-01-15	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-01-18	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-01-19	1	2	0.171379605826907	"1st Dose"
"Juliaetta"	"Latah"	2021-01-20	1	6	0.51413881748072	"1st Dose"
"Juliaetta"	"Latah"	2021-01-21	1	7	0.599828620394173	"1st Dose"
"Juliaetta"	"Latah"	2021-01-22	1	8	0.685518423307626	"1st Dose"
"Juliaetta"	"Latah"	2021-01-25	1	3	0.25706940874036	"1st Dose"
"Juliaetta"	"Latah"	2021-01-26	1	4	0.342759211653813	"1st Dose"
"Juliaetta"	"Latah"	2021-01-27	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-01-28	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-02-01	1	7	0.599828620394173	"1st Dose"
"Juliaetta"	"Latah"	2021-02-02	1	3	0.25706940874036	"1st Dose"
"Juliaetta"	"Latah"	2021-02-03	1	10	0.856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-02-04	1	3	0.25706940874036	"1st Dose"
"Juliaetta"	"Latah"	2021-02-05	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-02-06	1	3	0.25706940874036	"1st Dose"
"Juliaetta"	"Latah"	2021-02-09	1	8	0.685518423307626	"1st Dose"
"Juliaetta"	"Latah"	2021-02-10	1	2	0.171379605826907	"1st Dose"
"Juliaetta"	"Latah"	2021-02-11	1	15	1.2853470437018	"1st Dose"
"Juliaetta"	"Latah"	2021-02-12	1	2	0.171379605826907	"1st Dose"
"Juliaetta"	"Latah"	2021-02-13	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-02-14	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-02-15	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-02-18	1	9	0.77120822622108	"1st Dose"
"Juliaetta"	"Latah"	2021-02-19	1	21	1.79948586118252	"1st Dose"
"Juliaetta"	"Latah"	2021-02-22	1	2	0.171379605826907	"1st Dose"
"Juliaetta"	"Latah"	2021-02-23	1	15	1.2853470437018	"1st Dose"
"Juliaetta"	"Latah"	2021-02-25	1	13	1.11396743787489	"1st Dose"
"Juliaetta"	"Latah"	2021-02-26	1	14	1.19965724078835	"1st Dose"
"Juliaetta"	"Latah"	2021-02-27	1	6	0.51413881748072	"1st Dose"
"Juliaetta"	"Latah"	2021-03-01	1	1	0.0856898029134533	"1st Dose"
"Juliaetta"	"Latah"	2021-03-02	1	7	0.599828620394173	"1st Dose"
"Juliaetta"	"Latah"	2021-03-03	1	4	0.342759211653813	"1st Dose"
